sex,age,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,c_days_from_compas,v_decile_score,start,end,event
0.0,48.0,0.0,1.0,0.0,0.0,1.0,9485.0,1.0,0.0,888.0,0.0
1.0,21.0,0.0,9.0,0.0,0.0,1.0,1.0,10.0,1.0,34.0,0.0
1.0,31.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,34.0,51.0,1.0
1.0,35.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,960.0,0.0
1.0,25.0,0.0,7.0,0.0,0.0,6.0,1.0,8.0,39.0,306.0,1.0
1.0,34.0,0.0,3.0,0.0,0.0,2.0,1.0,2.0,0.0,367.0,1.0
1.0,32.0,0.0,7.0,0.0,0.0,0.0,1.0,4.0,24.0,815.0,0.0
1.0,33.0,0.0,2.0,0.0,0.0,1.0,90.0,4.0,0.0,798.0,0.0
0.0,31.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,34.0,80.0,1.0
1.0,,0.0,6.0,0.0,0.0,6.0,93.0,4.0,0.0,67.0,0.0
