sex,age,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,c_days_from_compas,v_decile_score,start,end,event
1.0,27.0,0.0,4.0,0.0,0.0,0.0,1.0,4.0,0.0,857.0,0.0
1.0,23.0,0.0,6.0,0.0,0.0,3.0,0.0,4.0,4.0,128.0,1.0
0.0,37.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1186.0,0.0
1.0,41.0,0.0,4.0,0.0,0.0,0.0,1.0,2.0,0.0,905.0,0.0
0.0,47.0,0.0,1.0,0.0,0.0,1.0,490.0,1.0,0.0,216.0,1.0
1.0,31.0,0.0,3.0,0.0,0.0,7.0,71.0,2.0,0.0,22.0,1.0
1.0,37.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,739.0,0.0
1.0,,0.0,10.0,0.0,0.0,3.0,1.0,9.0,0.0,463.0,0.0
1.0,31.0,0.0,5.0,0.0,0.0,6.0,1.0,4.0,0.0,241.0,1.0
1.0,,0.0,3.0,0.0,0.0,5.0,1.0,2.0,0.0,163.0,1.0
