sex,age,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,c_days_from_compas,v_decile_score,start,end,event
1.0,22.0,0.0,7.0,0.0,0.0,0.0,1.0,7.0,1.0,440.0,0.0
1.0,46.0,0.0,6.0,0.0,0.0,3.0,33.0,7.0,0.0,49.0,0.0
1.0,61.0,0.0,2.0,0.0,0.0,8.0,22.0,1.0,0.0,398.0,1.0
1.0,,0.0,4.0,0.0,0.0,5.0,1.0,5.0,0.0,846.0,0.0
1.0,44.0,0.0,5.0,0.0,0.0,1.0,0.0,2.0,2.0,784.0,0.0
0.0,34.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,199.0,1.0
1.0,29.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,1.0
1.0,20.0,0.0,10.0,0.0,0.0,1.0,108.0,8.0,0.0,34.0,1.0
1.0,,0.0,9.0,0.0,0.0,8.0,65.0,4.0,4.0,748.0,0.0
1.0,48.0,0.0,4.0,0.0,0.0,5.0,1.0,3.0,0.0,22.0,1.0
