sex,age,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,c_days_from_compas,v_decile_score,start,end,event
0.0,55.0,0.0,4.0,0.0,0.0,6.0,192.0,1.0,0.0,1001.0,0.0
1.0,27.0,0.0,5.0,0.0,0.0,4.0,1.0,6.0,50.0,236.0,1.0
1.0,30.0,0.0,10.0,0.0,1.0,7.0,1.0,8.0,0.0,124.0,1.0
1.0,31.0,3.0,10.0,0.0,1.0,15.0,1.0,4.0,4.0,16.0,1.0
1.0,20.0,0.0,9.0,0.0,1.0,1.0,1.0,8.0,0.0,4.0,1.0
1.0,26.0,0.0,9.0,0.0,0.0,2.0,1.0,8.0,0.0,95.0,1.0
1.0,44.0,0.0,5.0,0.0,0.0,7.0,49.0,5.0,0.0,246.0,1.0
1.0,33.0,0.0,10.0,0.0,0.0,17.0,167.0,10.0,0.0,388.0,1.0
1.0,34.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,647.0,1.0
1.0,27.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,954.0,0.0
