sex,age,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,c_days_from_compas,v_decile_score,start,end,event
1.0,,0.0,3.0,0.0,0.0,0.0,1.0,5.0,0.0,337.0,1.0
0.0,60.0,0.0,7.0,0.0,0.0,0.0,0.0,3.0,13.0,1108.0,0.0
1.0,35.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,760.0,0.0
0.0,24.0,0.0,7.0,0.0,0.0,0.0,1.0,5.0,0.0,907.0,0.0
0.0,56.0,0.0,2.0,0.0,0.0,1.0,60.0,1.0,0.0,226.0,1.0
1.0,,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1071.0,0.0
1.0,41.0,0.0,9.0,0.0,0.0,17.0,186.0,6.0,0.0,171.0,0.0
1.0,35.0,0.0,5.0,0.0,0.0,4.0,1.0,2.0,0.0,397.0,1.0
0.0,28.0,0.0,4.0,0.0,0.0,0.0,1.0,3.0,0.0,835.0,0.0
1.0,23.0,0.0,10.0,1.0,0.0,1.0,672.0,8.0,0.0,689.0,0.0
