sex,age,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,c_days_from_compas,v_decile_score,start,end,event
0.0,24.0,0.0,6.0,0.0,0.0,1.0,1.0,6.0,0.0,1180.0,0.0
1.0,,0.0,6.0,0.0,0.0,0.0,0.0,5.0,0.0,889.0,0.0
1.0,56.0,0.0,2.0,0.0,0.0,6.0,1.0,1.0,1.0,117.0,0.0
1.0,26.0,0.0,9.0,0.0,0.0,4.0,1.0,7.0,0.0,150.0,0.0
1.0,24.0,2.0,6.0,1.0,0.0,3.0,0.0,8.0,0.0,198.0,1.0
1.0,,0.0,3.0,0.0,0.0,6.0,10.0,2.0,0.0,23.0,1.0
1.0,37.0,0.0,5.0,0.0,0.0,4.0,581.0,2.0,0.0,770.0,0.0
1.0,54.0,0.0,1.0,0.0,0.0,4.0,1.0,1.0,1.0,1061.0,0.0
1.0,23.0,0.0,5.0,0.0,0.0,0.0,0.0,4.0,1.0,31.0,1.0
1.0,25.0,0.0,4.0,0.0,0.0,1.0,1.0,5.0,67.0,365.0,1.0
