sex,age,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,c_days_from_compas,v_decile_score,start,end,event
1.0,38.0,0.0,6.0,0.0,0.0,8.0,1.0,7.0,9.0,164.0,1.0
1.0,34.0,0.0,4.0,0.0,0.0,2.0,1.0,2.0,2.0,776.0,0.0
1.0,30.0,0.0,3.0,1.0,0.0,7.0,1.0,2.0,1.0,828.0,0.0
0.0,38.0,0.0,4.0,0.0,0.0,0.0,1.0,2.0,0.0,139.0,1.0
1.0,36.0,0.0,10.0,0.0,0.0,10.0,1.0,5.0,32.0,96.0,0.0
1.0,46.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,938.0,0.0
1.0,35.0,0.0,5.0,0.0,0.0,2.0,0.0,4.0,1.0,69.0,1.0
1.0,,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1174.0,0.0
1.0,20.0,0.0,6.0,0.0,0.0,1.0,1.0,6.0,0.0,98.0,1.0
0.0,30.0,0.0,9.0,0.0,0.0,9.0,1.0,5.0,242.0,454.0,1.0
