sex,age,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,c_days_from_compas,v_decile_score,start,end,event
1.0,22.0,0.0,5.0,0.0,0.0,0.0,1.0,5.0,0.0,251.0,1.0
0.0,43.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,493.0,0.0
1.0,30.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,34.0,1175.0,0.0
1.0,29.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1131.0,0.0
1.0,24.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,0.0,1097.0,0.0
1.0,29.0,0.0,8.0,0.0,0.0,7.0,1.0,3.0,0.0,185.0,1.0
0.0,,0.0,3.0,0.0,0.0,3.0,19.0,3.0,0.0,1172.0,0.0
0.0,24.0,0.0,4.0,0.0,0.0,0.0,2.0,5.0,0.0,912.0,0.0
0.0,74.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,876.0,0.0
1.0,27.0,0.0,7.0,0.0,1.0,8.0,1.0,5.0,1.0,170.0,1.0
