sex,age,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,c_days_from_compas,v_decile_score,start,end,event
1.0,32.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,98.0,882.0,0.0
1.0,45.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,690.0,0.0
1.0,30.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,83.0,897.0,0.0
1.0,,0.0,5.0,0.0,0.0,0.0,1.0,4.0,0.0,1077.0,0.0
0.0,,0.0,5.0,0.0,0.0,10.0,1.0,2.0,5.0,465.0,1.0
1.0,58.0,0.0,4.0,0.0,0.0,0.0,1.0,2.0,0.0,138.0,1.0
1.0,24.0,0.0,6.0,0.0,0.0,5.0,1.0,4.0,0.0,444.0,0.0
1.0,20.0,0.0,10.0,1.0,0.0,1.0,1.0,8.0,0.0,4.0,1.0
1.0,29.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,110.0,1.0
1.0,21.0,0.0,5.0,0.0,0.0,1.0,1.0,4.0,0.0,403.0,0.0
