sex,age,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,c_days_from_compas,v_decile_score,start,end,event
1.0,21.0,0.0,5.0,0.0,0.0,0.0,1.0,7.0,1.0,235.0,0.0
1.0,42.0,0.0,1.0,0.0,0.0,7.0,1.0,1.0,0.0,830.0,0.0
0.0,34.0,0.0,10.0,0.0,0.0,12.0,1.0,5.0,2.0,97.0,1.0
1.0,30.0,0.0,4.0,0.0,0.0,3.0,6.0,5.0,0.0,813.0,0.0
1.0,40.0,0.0,4.0,0.0,0.0,6.0,1.0,2.0,0.0,896.0,0.0
1.0,24.0,0.0,8.0,0.0,0.0,1.0,57.0,7.0,0.0,1135.0,0.0
1.0,24.0,0.0,6.0,0.0,0.0,4.0,19.0,4.0,0.0,296.0,0.0
1.0,30.0,0.0,9.0,0.0,0.0,13.0,1.0,5.0,0.0,21.0,1.0
1.0,30.0,0.0,3.0,0.0,0.0,4.0,2.0,2.0,0.0,326.0,0.0
1.0,,0.0,3.0,0.0,0.0,3.0,1.0,3.0,0.0,24.0,1.0
