sex,age,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,c_days_from_compas,v_decile_score,start,end,event
1.0,20.0,0.0,5.0,0.0,0.0,0.0,1.0,7.0,1.0,615.0,1.0
1.0,35.0,0.0,7.0,0.0,0.0,2.0,1.0,4.0,0.0,1171.0,0.0
1.0,34.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,7.0,1.0
1.0,27.0,0.0,9.0,0.0,1.0,18.0,1.0,10.0,0.0,92.0,1.0
1.0,37.0,0.0,5.0,0.0,0.0,1.0,159.0,3.0,0.0,161.0,1.0
0.0,38.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,75.0,1.0
1.0,21.0,0.0,7.0,0.0,0.0,0.0,1.0,7.0,0.0,355.0,1.0
1.0,25.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,114.0,1.0
1.0,53.0,0.0,6.0,0.0,0.0,6.0,1.0,3.0,7.0,18.0,1.0
0.0,50.0,0.0,3.0,0.0,0.0,4.0,2.0,1.0,12.0,410.0,0.0
