sex,age,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,c_days_from_compas,v_decile_score,start,end,event
0.0,63.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1133.0,0.0
1.0,27.0,0.0,5.0,0.0,0.0,6.0,1.0,3.0,0.0,106.0,1.0
1.0,34.0,0.0,2.0,0.0,0.0,3.0,1.0,2.0,0.0,774.0,0.0
1.0,36.0,0.0,8.0,0.0,0.0,0.0,1.0,3.0,36.0,130.0,1.0
1.0,31.0,0.0,10.0,0.0,1.0,5.0,92.0,7.0,0.0,31.0,1.0
1.0,21.0,0.0,8.0,0.0,0.0,0.0,1.0,8.0,0.0,466.0,0.0
1.0,23.0,0.0,3.0,0.0,0.0,1.0,1.0,4.0,0.0,849.0,0.0
1.0,55.0,0.0,5.0,0.0,0.0,1.0,43.0,5.0,0.0,889.0,0.0
1.0,,0.0,3.0,0.0,0.0,1.0,1.0,1.0,75.0,1128.0,0.0
1.0,30.0,0.0,5.0,0.0,0.0,3.0,1.0,5.0,1.0,428.0,0.0
