sex,age,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,c_days_from_compas,v_decile_score,start,end,event
1.0,38.0,0.0,4.0,0.0,0.0,5.0,1.0,3.0,2.0,55.0,1.0
1.0,34.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,15.0,441.0,0.0
1.0,33.0,0.0,5.0,0.0,0.0,5.0,1.0,2.0,0.0,345.0,1.0
1.0,37.0,0.0,2.0,0.0,0.0,3.0,0.0,1.0,1.0,102.0,0.0
1.0,42.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0
1.0,41.0,0.0,9.0,1.0,0.0,10.0,0.0,7.0,176.0,285.0,1.0
1.0,22.0,0.0,4.0,0.0,0.0,0.0,1.0,7.0,0.0,394.0,1.0
1.0,33.0,0.0,8.0,12.0,2.0,28.0,1.0,5.0,1.0,83.0,1.0
1.0,31.0,0.0,7.0,0.0,0.0,1.0,1.0,8.0,0.0,900.0,0.0
0.0,30.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,0.0,97.0,0.0
