sex,age,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,c_days_from_compas,v_decile_score,start,end,event
1.0,,0.0,9.0,0.0,0.0,4.0,1178.0,3.0,2.0,14.0,1.0
1.0,51.0,0.0,3.0,0.0,0.0,7.0,62.0,1.0,0.0,35.0,0.0
1.0,19.0,1.0,9.0,0.0,0.0,1.0,59.0,9.0,0.0,472.0,1.0
1.0,60.0,0.0,1.0,0.0,0.0,0.0,7.0,1.0,0.0,109.0,1.0
1.0,22.0,0.0,3.0,0.0,1.0,0.0,1.0,5.0,0.0,1067.0,0.0
1.0,34.0,0.0,2.0,0.0,0.0,1.0,50.0,1.0,0.0,1088.0,0.0
0.0,22.0,0.0,7.0,0.0,0.0,1.0,1.0,6.0,0.0,386.0,0.0
0.0,49.0,0.0,2.0,0.0,0.0,3.0,1.0,1.0,0.0,1091.0,0.0
0.0,61.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1161.0,0.0
1.0,51.0,0.0,6.0,0.0,0.0,7.0,1.0,3.0,2.0,33.0,1.0
