sex,age,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,c_days_from_compas,v_decile_score,start,end,event
1.0,23.0,0.0,8.0,0.0,0.0,0.0,1.0,8.0,0.0,600.0,0.0
1.0,57.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,988.0,0.0
1.0,,0.0,7.0,1.0,0.0,9.0,6.0,4.0,0.0,792.0,0.0
0.0,23.0,0.0,10.0,0.0,0.0,2.0,20.0,9.0,0.0,16.0,0.0
1.0,,0.0,10.0,0.0,0.0,8.0,1.0,5.0,2.0,57.0,1.0
0.0,36.0,0.0,5.0,0.0,0.0,2.0,2.0,3.0,0.0,896.0,0.0
1.0,41.0,0.0,5.0,0.0,0.0,5.0,1006.0,6.0,0.0,784.0,0.0
1.0,31.0,0.0,3.0,0.0,0.0,2.0,69.0,2.0,0.0,1059.0,0.0
0.0,,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1043.0,0.0
1.0,21.0,0.0,6.0,0.0,0.0,1.0,1.0,6.0,1.0,68.0,0.0
