sex,age,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,c_days_from_compas,v_decile_score,start,end,event
1.0,28.0,0.0,7.0,0.0,0.0,0.0,1.0,4.0,54.0,224.0,0.0
1.0,21.0,0.0,7.0,1.0,0.0,2.0,1.0,8.0,2.0,269.0,1.0
1.0,39.0,0.0,8.0,0.0,0.0,1.0,1.0,4.0,0.0,1098.0,0.0
1.0,34.0,0.0,7.0,0.0,0.0,22.0,1.0,2.0,0.0,137.0,1.0
1.0,32.0,0.0,2.0,1.0,0.0,2.0,179.0,2.0,0.0,293.0,0.0
1.0,45.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,732.0,0.0
1.0,36.0,0.0,5.0,0.0,2.0,7.0,32.0,5.0,0.0,836.0,0.0
1.0,24.0,0.0,9.0,0.0,0.0,0.0,1.0,6.0,14.0,463.0,1.0
1.0,27.0,0.0,7.0,0.0,0.0,9.0,1.0,6.0,0.0,45.0,1.0
1.0,30.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,757.0,0.0
