sex,age,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,c_days_from_compas,v_decile_score,start,end,event
1.0,23.0,0.0,5.0,0.0,0.0,0.0,1.0,7.0,1.0,30.0,0.0
1.0,21.0,0.0,7.0,0.0,0.0,2.0,1.0,7.0,0.0,315.0,1.0
1.0,,0.0,5.0,0.0,0.0,3.0,0.0,4.0,0.0,801.0,0.0
0.0,28.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,834.0,0.0
1.0,24.0,0.0,9.0,0.0,0.0,11.0,1.0,5.0,50.0,213.0,1.0
1.0,45.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,37.0,511.0,0.0
1.0,23.0,0.0,4.0,0.0,0.0,2.0,1.0,4.0,0.0,353.0,1.0
1.0,39.0,0.0,8.0,0.0,0.0,7.0,1.0,6.0,0.0,137.0,1.0
1.0,25.0,0.0,4.0,0.0,0.0,2.0,63.0,4.0,0.0,674.0,0.0
1.0,24.0,0.0,2.0,1.0,0.0,1.0,1.0,4.0,0.0,819.0,0.0
