sex,age,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,c_days_from_compas,v_decile_score,start,end,event
1.0,26.0,0.0,2.0,0.0,0.0,3.0,123.0,3.0,0.0,939.0,0.0
0.0,27.0,0.0,4.0,0.0,0.0,0.0,1.0,3.0,0.0,1186.0,0.0
1.0,46.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,151.0,0.0
0.0,38.0,0.0,6.0,0.0,0.0,1.0,1.0,4.0,0.0,458.0,1.0
0.0,24.0,0.0,5.0,0.0,0.0,0.0,1.0,5.0,0.0,1143.0,0.0
0.0,38.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,740.0,0.0
1.0,27.0,0.0,9.0,0.0,0.0,7.0,1.0,6.0,3.0,51.0,1.0
1.0,,0.0,3.0,0.0,0.0,6.0,1.0,2.0,1.0,859.0,0.0
0.0,31.0,0.0,4.0,0.0,0.0,2.0,28.0,1.0,0.0,51.0,0.0
1.0,28.0,0.0,5.0,0.0,0.0,5.0,1.0,7.0,51.0,174.0,1.0
