sex,age,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,c_days_from_compas,v_decile_score,start,end,event
0.0,22.0,0.0,3.0,0.0,0.0,0.0,1.0,4.0,0.0,800.0,0.0
1.0,23.0,0.0,4.0,0.0,0.0,1.0,1.0,6.0,9.0,1049.0,0.0
1.0,30.0,0.0,6.0,0.0,0.0,0.0,1.0,5.0,0.0,182.0,1.0
1.0,,1.0,10.0,0.0,0.0,10.0,0.0,5.0,0.0,75.0,1.0
1.0,31.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,1131.0,0.0
1.0,31.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,0.0,608.0,0.0
1.0,21.0,4.0,7.0,0.0,0.0,4.0,68.0,8.0,0.0,622.0,1.0
1.0,28.0,0.0,8.0,0.0,0.0,4.0,366.0,7.0,0.0,747.0,1.0
1.0,25.0,0.0,3.0,0.0,0.0,0.0,1.0,4.0,0.0,892.0,1.0
0.0,21.0,0.0,7.0,0.0,0.0,0.0,1.0,5.0,1.0,879.0,0.0
