sex,age,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,c_days_from_compas,v_decile_score,start,end,event
0.0,,0.0,1.0,0.0,0.0,4.0,1.0,1.0,0.0,424.0,1.0
1.0,54.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1156.0,0.0
1.0,37.0,0.0,1.0,0.0,0.0,3.0,1.0,2.0,82.0,725.0,1.0
1.0,34.0,0.0,4.0,0.0,0.0,2.0,1.0,1.0,0.0,625.0,0.0
1.0,50.0,0.0,9.0,0.0,0.0,11.0,210.0,3.0,0.0,878.0,0.0
0.0,60.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,582.0,1.0
1.0,22.0,0.0,4.0,0.0,0.0,0.0,1.0,5.0,0.0,785.0,0.0
1.0,51.0,0.0,7.0,0.0,0.0,3.0,1.0,4.0,0.0,800.0,0.0
1.0,29.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,12.0,245.0,1.0
0.0,28.0,0.0,5.0,0.0,0.0,1.0,43.0,5.0,0.0,195.0,0.0
