sex,age,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,c_days_from_compas,v_decile_score,start,end,event
0.0,27.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,1089.0,0.0
1.0,66.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,18.0,1174.0,0.0
0.0,25.0,0.0,7.0,0.0,0.0,4.0,46.0,3.0,0.0,301.0,1.0
1.0,21.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,0.0,1161.0,0.0
1.0,45.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,1117.0,0.0
1.0,38.0,0.0,6.0,0.0,0.0,6.0,205.0,7.0,0.0,321.0,0.0
1.0,,2.0,8.0,3.0,0.0,24.0,1.0,4.0,19.0,1166.0,0.0
1.0,,0.0,9.0,0.0,0.0,13.0,1.0,8.0,17.0,38.0,1.0
1.0,64.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,3.0,958.0,0.0
1.0,30.0,0.0,6.0,0.0,0.0,1.0,1.0,4.0,0.0,52.0,0.0
