sex,age,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,c_days_from_compas,v_decile_score,start,end,event
1.0,54.0,0.0,3.0,0.0,0.0,4.0,0.0,1.0,1.0,58.0,0.0
1.0,51.0,0.0,5.0,0.0,0.0,8.0,1346.0,1.0,25.0,1062.0,0.0
1.0,28.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,0.0,894.0,0.0
1.0,23.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,1.0,1119.0,0.0
1.0,30.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,75.0,1.0
1.0,25.0,0.0,3.0,0.0,0.0,0.0,4.0,4.0,1.0,176.0,1.0
1.0,25.0,0.0,5.0,0.0,0.0,2.0,1.0,3.0,8.0,1157.0,0.0
1.0,28.0,0.0,7.0,0.0,0.0,2.0,1.0,8.0,0.0,104.0,0.0
0.0,32.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,241.0,1.0
1.0,35.0,0.0,4.0,0.0,0.0,7.0,1.0,3.0,28.0,1057.0,0.0
