sex,age,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,c_days_from_compas,v_decile_score,start,end,event
1.0,43.0,0.0,8.0,0.0,0.0,3.0,247.0,3.0,0.0,93.0,1.0
1.0,,0.0,2.0,0.0,0.0,1.0,0.0,3.0,0.0,835.0,0.0
1.0,34.0,0.0,9.0,1.0,0.0,20.0,1.0,5.0,26.0,146.0,1.0
1.0,25.0,0.0,4.0,0.0,0.0,2.0,1.0,3.0,0.0,55.0,1.0
1.0,24.0,1.0,6.0,0.0,0.0,4.0,1.0,5.0,0.0,44.0,0.0
1.0,56.0,0.0,1.0,0.0,0.0,6.0,1.0,1.0,0.0,1059.0,0.0
1.0,23.0,0.0,4.0,0.0,0.0,0.0,1.0,5.0,0.0,1094.0,0.0
1.0,21.0,0.0,4.0,0.0,0.0,0.0,1.0,6.0,0.0,813.0,0.0
1.0,66.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,956.0,0.0
1.0,28.0,0.0,7.0,0.0,0.0,7.0,1.0,4.0,0.0,132.0,0.0
