sex,age,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,c_days_from_compas,v_decile_score,start,end,event
1.0,,1.0,9.0,2.0,0.0,5.0,1.0,9.0,1.0,99.0,1.0
1.0,67.0,0.0,4.0,0.0,0.0,8.0,1.0,2.0,1.0,761.0,0.0
1.0,31.0,0.0,4.0,0.0,0.0,7.0,1.0,2.0,0.0,887.0,0.0
1.0,21.0,0.0,4.0,0.0,0.0,0.0,1.0,6.0,28.0,282.0,1.0
1.0,30.0,0.0,8.0,0.0,0.0,4.0,1.0,4.0,4.0,1104.0,0.0
1.0,55.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,84.0,0.0
1.0,25.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,1127.0,0.0
1.0,25.0,0.0,7.0,0.0,0.0,0.0,1.0,5.0,0.0,57.0,0.0
1.0,47.0,0.0,8.0,0.0,0.0,17.0,56.0,2.0,0.0,783.0,0.0
1.0,27.0,0.0,8.0,0.0,0.0,10.0,0.0,8.0,1.0,149.0,1.0
