sex,age,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,c_days_from_compas,v_decile_score,start,end,event
1.0,20.0,0.0,4.0,0.0,0.0,0.0,2.0,7.0,0.0,297.0,0.0
1.0,54.0,0.0,7.0,0.0,0.0,22.0,172.0,3.0,0.0,21.0,1.0
1.0,26.0,0.0,5.0,0.0,0.0,2.0,1.0,4.0,0.0,1102.0,0.0
1.0,34.0,0.0,9.0,0.0,0.0,12.0,1.0,5.0,11.0,180.0,0.0
1.0,59.0,0.0,1.0,0.0,0.0,2.0,15.0,1.0,0.0,27.0,0.0
1.0,45.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,915.0,0.0
1.0,37.0,0.0,2.0,0.0,0.0,2.0,12.0,3.0,0.0,34.0,0.0
1.0,,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,509.0,1.0
1.0,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,4.0,177.0,1.0
1.0,22.0,0.0,8.0,0.0,0.0,1.0,1.0,7.0,35.0,798.0,0.0
