sex,age,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,c_days_from_compas,v_decile_score,start,end,event
1.0,48.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,825.0,0.0
1.0,,0.0,9.0,0.0,1.0,0.0,1.0,9.0,1.0,1106.0,0.0
1.0,19.0,3.0,10.0,0.0,0.0,3.0,252.0,10.0,0.0,61.0,1.0
1.0,,0.0,5.0,0.0,0.0,1.0,31.0,5.0,0.0,222.0,0.0
1.0,29.0,0.0,2.0,0.0,1.0,1.0,205.0,2.0,0.0,1058.0,0.0
1.0,52.0,0.0,1.0,0.0,0.0,1.0,22.0,1.0,0.0,858.0,0.0
1.0,23.0,0.0,9.0,0.0,0.0,5.0,0.0,9.0,0.0,217.0,1.0
1.0,22.0,0.0,4.0,0.0,0.0,0.0,1.0,5.0,0.0,8.0,1.0
1.0,19.0,1.0,10.0,0.0,1.0,1.0,40.0,10.0,0.0,64.0,0.0
1.0,41.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,79.0,0.0
