sex,age,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,c_days_from_compas,v_decile_score,start,end,event
1.0,31.0,0.0,8.0,0.0,0.0,10.0,630.0,4.0,0.0,185.0,0.0
1.0,35.0,0.0,2.0,0.0,0.0,2.0,0.0,3.0,34.0,78.0,1.0
1.0,34.0,0.0,6.0,0.0,0.0,5.0,13.0,6.0,0.0,1101.0,0.0
1.0,52.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,842.0,0.0
1.0,21.0,0.0,8.0,0.0,0.0,0.0,1.0,8.0,1.0,546.0,0.0
1.0,43.0,0.0,2.0,0.0,0.0,8.0,1.0,2.0,0.0,757.0,0.0
0.0,32.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,1159.0,0.0
1.0,49.0,0.0,6.0,0.0,0.0,5.0,1.0,3.0,3.0,178.0,1.0
0.0,21.0,0.0,4.0,0.0,0.0,0.0,1.0,5.0,0.0,826.0,0.0
1.0,28.0,0.0,5.0,0.0,0.0,5.0,1.0,3.0,0.0,484.0,1.0
