sex,age,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,c_days_from_compas,v_decile_score,start,end,event
1.0,22.0,0.0,10.0,0.0,1.0,13.0,1.0,9.0,0.0,4.0,1.0
1.0,35.0,0.0,9.0,1.0,0.0,23.0,1.0,6.0,0.0,244.0,1.0
1.0,28.0,2.0,10.0,1.0,0.0,11.0,1.0,5.0,25.0,881.0,0.0
1.0,24.0,0.0,3.0,0.0,0.0,1.0,1.0,6.0,0.0,1171.0,0.0
1.0,,0.0,3.0,0.0,0.0,9.0,132.0,1.0,0.0,73.0,0.0
1.0,25.0,0.0,8.0,0.0,4.0,5.0,1223.0,7.0,0.0,745.0,0.0
1.0,32.0,1.0,7.0,3.0,0.0,24.0,1.0,6.0,2.0,232.0,1.0
1.0,29.0,0.0,3.0,0.0,0.0,5.0,55.0,3.0,0.0,35.0,0.0
0.0,24.0,0.0,5.0,0.0,0.0,1.0,1.0,4.0,0.0,864.0,0.0
1.0,57.0,0.0,3.0,0.0,0.0,19.0,1.0,1.0,0.0,741.0,0.0
