sex,age,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,c_days_from_compas,v_decile_score,start,end,event
1.0,26.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,3.0,867.0,0.0
0.0,28.0,0.0,8.0,0.0,0.0,5.0,1.0,4.0,0.0,931.0,0.0
1.0,43.0,0.0,6.0,0.0,0.0,5.0,1105.0,7.0,14.0,772.0,0.0
1.0,29.0,0.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,556.0,1.0
1.0,22.0,0.0,7.0,0.0,1.0,1.0,1.0,7.0,1.0,114.0,1.0
1.0,74.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,9.0,1121.0,0.0
1.0,47.0,0.0,10.0,0.0,0.0,4.0,1.0,2.0,63.0,159.0,0.0
0.0,42.0,0.0,8.0,0.0,0.0,4.0,11.0,1.0,0.0,54.0,0.0
0.0,43.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1096.0,0.0
0.0,28.0,0.0,5.0,0.0,0.0,6.0,1.0,3.0,1.0,212.0,1.0
