sex,age,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,c_days_from_compas,v_decile_score,start,end,event
0.0,23.0,0.0,4.0,0.0,0.0,0.0,1.0,5.0,0.0,769.0,0.0
1.0,63.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,890.0,0.0
1.0,30.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,921.0,0.0
1.0,26.0,0.0,5.0,0.0,0.0,2.0,38.0,4.0,0.0,572.0,1.0
1.0,48.0,0.0,3.0,0.0,0.0,2.0,1.0,2.0,0.0,1044.0,0.0
1.0,20.0,0.0,4.0,0.0,2.0,0.0,1.0,7.0,0.0,751.0,0.0
0.0,24.0,0.0,5.0,0.0,0.0,1.0,0.0,4.0,0.0,255.0,1.0
0.0,36.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,0.0,809.0,0.0
1.0,,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1181.0,0.0
1.0,28.0,0.0,6.0,0.0,0.0,2.0,1.0,6.0,0.0,899.0,0.0
