sex,age,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,c_days_from_compas,v_decile_score,start,end,event
1.0,36.0,3.0,10.0,0.0,2.0,19.0,159.0,6.0,0.0,89.0,1.0
1.0,23.0,0.0,5.0,0.0,0.0,3.0,1.0,5.0,3.0,136.0,1.0
0.0,43.0,0.0,2.0,0.0,0.0,3.0,10.0,1.0,0.0,9.0,1.0
1.0,56.0,0.0,1.0,0.0,0.0,9.0,24.0,1.0,0.0,103.0,1.0
0.0,20.0,0.0,8.0,0.0,0.0,1.0,1.0,6.0,3.0,303.0,1.0
1.0,50.0,0.0,5.0,0.0,0.0,2.0,6.0,1.0,0.0,113.0,0.0
1.0,24.0,0.0,8.0,0.0,0.0,2.0,49.0,4.0,0.0,290.0,1.0
0.0,54.0,0.0,2.0,0.0,0.0,1.0,4.0,1.0,0.0,1065.0,0.0
1.0,20.0,0.0,10.0,0.0,0.0,1.0,1.0,8.0,1.0,90.0,0.0
1.0,36.0,0.0,4.0,0.0,0.0,3.0,1.0,3.0,45.0,215.0,1.0
