sex,age,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,c_days_from_compas,v_decile_score,start,end,event
1.0,33.0,0.0,8.0,0.0,0.0,0.0,1.0,6.0,0.0,359.0,1.0
0.0,49.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,912.0,0.0
0.0,41.0,0.0,3.0,0.0,0.0,2.0,1.0,3.0,15.0,568.0,0.0
1.0,20.0,0.0,4.0,0.0,5.0,0.0,1.0,7.0,0.0,890.0,0.0
1.0,31.0,0.0,6.0,0.0,1.0,10.0,1.0,2.0,181.0,457.0,1.0
1.0,25.0,0.0,5.0,0.0,0.0,5.0,1.0,4.0,48.0,240.0,1.0
1.0,23.0,0.0,9.0,1.0,0.0,4.0,1.0,9.0,193.0,226.0,1.0
1.0,26.0,0.0,4.0,0.0,0.0,0.0,1.0,3.0,2.0,843.0,0.0
0.0,45.0,0.0,3.0,0.0,0.0,6.0,1.0,1.0,1.0,216.0,0.0
1.0,28.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,1.0,1105.0,0.0
