sex,age,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,c_days_from_compas,v_decile_score,start,end,event
1.0,26.0,0.0,8.0,0.0,0.0,7.0,1.0,4.0,0.0,377.0,1.0
1.0,,0.0,6.0,0.0,0.0,1.0,1.0,6.0,4.0,253.0,1.0
1.0,25.0,0.0,8.0,0.0,0.0,9.0,1.0,9.0,0.0,145.0,1.0
1.0,,0.0,7.0,0.0,0.0,12.0,804.0,3.0,0.0,1183.0,0.0
0.0,20.0,0.0,7.0,0.0,0.0,0.0,1.0,8.0,0.0,869.0,0.0
1.0,,0.0,1.0,0.0,0.0,2.0,3.0,1.0,0.0,63.0,1.0
1.0,,0.0,1.0,0.0,0.0,3.0,64.0,1.0,0.0,877.0,0.0
0.0,54.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1082.0,0.0
0.0,44.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,955.0,0.0
1.0,19.0,0.0,4.0,0.0,0.0,1.0,10.0,7.0,0.0,104.0,1.0
