sex,age,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,c_days_from_compas,v_decile_score,start,end,event
1.0,25.0,0.0,8.0,0.0,0.0,3.0,1.0,5.0,1.0,306.0,1.0
1.0,34.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,935.0,0.0
1.0,46.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,480.0,1.0
1.0,22.0,0.0,7.0,0.0,1.0,0.0,0.0,8.0,1.0,276.0,1.0
0.0,23.0,0.0,10.0,0.0,0.0,2.0,1.0,7.0,0.0,373.0,0.0
1.0,27.0,0.0,7.0,0.0,0.0,1.0,1.0,4.0,27.0,186.0,1.0
1.0,45.0,0.0,1.0,0.0,0.0,7.0,1.0,1.0,0.0,415.0,0.0
1.0,46.0,0.0,6.0,0.0,0.0,12.0,40.0,3.0,0.0,64.0,0.0
0.0,31.0,0.0,7.0,0.0,0.0,9.0,1.0,5.0,26.0,31.0,1.0
1.0,45.0,0.0,1.0,0.0,0.0,1.0,12.0,2.0,0.0,1033.0,0.0
