sex,age,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,c_days_from_compas,v_decile_score,start,end,event
1.0,43.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,7.0,614.0,1.0
0.0,32.0,0.0,1.0,0.0,0.0,5.0,2.0,1.0,0.0,852.0,0.0
1.0,23.0,0.0,3.0,0.0,0.0,0.0,1.0,5.0,45.0,463.0,0.0
1.0,27.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,1089.0,0.0
1.0,44.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,570.0,1.0
1.0,28.0,0.0,3.0,0.0,0.0,3.0,1.0,3.0,0.0,412.0,1.0
0.0,42.0,0.0,2.0,0.0,0.0,0.0,3.0,1.0,0.0,57.0,0.0
1.0,,0.0,10.0,1.0,0.0,9.0,1.0,10.0,4.0,80.0,1.0
1.0,,0.0,2.0,0.0,0.0,0.0,0.0,3.0,17.0,808.0,0.0
1.0,20.0,0.0,10.0,0.0,0.0,0.0,1.0,9.0,0.0,30.0,1.0
