sex,age,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,c_days_from_compas,v_decile_score,start,end,event
1.0,47.0,0.0,4.0,0.0,0.0,4.0,1.0,4.0,0.0,460.0,1.0
1.0,50.0,0.0,9.0,0.0,0.0,9.0,215.0,7.0,0.0,990.0,0.0
0.0,30.0,0.0,5.0,0.0,0.0,4.0,1.0,2.0,0.0,894.0,0.0
1.0,22.0,0.0,3.0,0.0,0.0,0.0,1.0,5.0,0.0,598.0,1.0
1.0,53.0,0.0,1.0,0.0,0.0,1.0,664.0,1.0,0.0,500.0,1.0
0.0,47.0,0.0,9.0,0.0,0.0,7.0,1.0,2.0,0.0,180.0,1.0
1.0,37.0,0.0,8.0,0.0,0.0,3.0,1.0,5.0,241.0,382.0,0.0
1.0,37.0,0.0,5.0,0.0,0.0,8.0,1.0,5.0,0.0,1142.0,0.0
1.0,26.0,0.0,10.0,0.0,0.0,7.0,1.0,9.0,2.0,14.0,1.0
0.0,31.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,4.0,1106.0,0.0
