sex,age,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,c_days_from_compas,v_decile_score,start,end,event
1.0,38.0,0.0,7.0,0.0,0.0,5.0,3.0,2.0,0.0,15.0,1.0
1.0,,0.0,4.0,0.0,0.0,1.0,1.0,3.0,0.0,1013.0,0.0
1.0,,0.0,1.0,0.0,0.0,1.0,26.0,1.0,0.0,1024.0,0.0
1.0,26.0,0.0,3.0,0.0,0.0,1.0,1.0,3.0,0.0,1163.0,0.0
0.0,23.0,0.0,8.0,3.0,1.0,7.0,199.0,5.0,0.0,230.0,1.0
0.0,36.0,2.0,6.0,0.0,0.0,4.0,1.0,3.0,1.0,313.0,1.0
0.0,33.0,0.0,4.0,0.0,0.0,2.0,10.0,2.0,0.0,97.0,0.0
1.0,35.0,0.0,5.0,0.0,0.0,3.0,1.0,3.0,0.0,14.0,1.0
1.0,33.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,480.0,0.0
1.0,47.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1062.0,0.0
