sex,age,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,c_days_from_compas,v_decile_score,start,end,event
1.0,,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,732.0,0.0
1.0,21.0,0.0,5.0,0.0,1.0,1.0,4.0,6.0,0.0,528.0,1.0
1.0,,0.0,1.0,0.0,0.0,1.0,7604.0,1.0,0.0,1070.0,0.0
1.0,39.0,0.0,6.0,0.0,0.0,1.0,9.0,1.0,0.0,808.0,0.0
1.0,29.0,0.0,6.0,0.0,0.0,2.0,1.0,3.0,37.0,1061.0,0.0
1.0,22.0,0.0,7.0,0.0,0.0,1.0,1.0,5.0,2.0,141.0,0.0
1.0,28.0,0.0,4.0,0.0,0.0,1.0,2183.0,6.0,0.0,775.0,0.0
1.0,44.0,0.0,3.0,0.0,0.0,6.0,1.0,1.0,0.0,1106.0,0.0
1.0,,0.0,5.0,0.0,0.0,2.0,1.0,6.0,57.0,744.0,0.0
1.0,31.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,802.0,0.0
