sex,age,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,c_days_from_compas,v_decile_score,start,end,event
0.0,26.0,0.0,6.0,0.0,0.0,2.0,0.0,4.0,33.0,134.0,1.0
1.0,26.0,1.0,9.0,0.0,0.0,10.0,1.0,5.0,0.0,98.0,1.0
1.0,28.0,0.0,6.0,0.0,0.0,8.0,1.0,6.0,0.0,304.0,1.0
0.0,,0.0,7.0,3.0,1.0,3.0,1.0,7.0,0.0,213.0,1.0
1.0,37.0,0.0,5.0,0.0,0.0,8.0,1.0,2.0,13.0,762.0,1.0
1.0,29.0,0.0,6.0,0.0,0.0,1.0,77.0,3.0,0.0,995.0,0.0
1.0,22.0,1.0,10.0,0.0,0.0,12.0,0.0,8.0,35.0,125.0,1.0
1.0,59.0,0.0,1.0,0.0,0.0,4.0,67.0,1.0,0.0,1046.0,0.0
1.0,,0.0,10.0,8.0,2.0,12.0,1.0,7.0,75.0,295.0,1.0
0.0,56.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,805.0,0.0
