sex,age,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,c_days_from_compas,v_decile_score,start,end,event
1.0,31.0,0.0,3.0,0.0,0.0,4.0,1.0,2.0,0.0,127.0,1.0
1.0,,0.0,1.0,0.0,0.0,3.0,0.0,1.0,1.0,203.0,0.0
1.0,37.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1146.0,0.0
1.0,50.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,768.0,0.0
0.0,21.0,0.0,4.0,0.0,0.0,2.0,69.0,6.0,0.0,244.0,0.0
1.0,57.0,0.0,5.0,0.0,0.0,8.0,1.0,2.0,99.0,101.0,1.0
1.0,31.0,0.0,5.0,0.0,0.0,5.0,1.0,5.0,0.0,111.0,0.0
0.0,51.0,0.0,7.0,0.0,0.0,1.0,1259.0,2.0,0.0,762.0,0.0
1.0,44.0,0.0,8.0,0.0,0.0,9.0,28.0,6.0,0.0,352.0,0.0
1.0,48.0,0.0,9.0,0.0,0.0,5.0,1.0,2.0,464.0,550.0,0.0
