sex,age,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,c_days_from_compas,v_decile_score,start,end,event
1.0,49.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,915.0,0.0
1.0,55.0,0.0,7.0,0.0,0.0,3.0,1.0,2.0,35.0,52.0,1.0
1.0,22.0,0.0,2.0,0.0,0.0,0.0,1.0,4.0,0.0,947.0,0.0
1.0,45.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,12.0,1078.0,0.0
0.0,31.0,0.0,5.0,0.0,0.0,7.0,1.0,2.0,0.0,221.0,1.0
1.0,22.0,0.0,2.0,0.0,1.0,0.0,1.0,4.0,0.0,42.0,1.0
1.0,28.0,0.0,6.0,0.0,0.0,5.0,1.0,2.0,0.0,1111.0,0.0
1.0,21.0,0.0,5.0,0.0,0.0,1.0,1.0,8.0,0.0,4.0,1.0
1.0,,0.0,3.0,0.0,1.0,2.0,1.0,3.0,0.0,780.0,0.0
1.0,30.0,0.0,7.0,2.0,0.0,21.0,1.0,3.0,0.0,57.0,0.0
