sex,age,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,c_days_from_compas,v_decile_score,start,end,event
0.0,52.0,0.0,9.0,0.0,0.0,8.0,1.0,7.0,42.0,497.0,0.0
1.0,26.0,0.0,7.0,1.0,2.0,5.0,1.0,7.0,5.0,16.0,1.0
1.0,36.0,0.0,9.0,0.0,0.0,1.0,3665.0,6.0,0.0,418.0,1.0
1.0,,0.0,1.0,0.0,0.0,13.0,1.0,1.0,0.0,139.0,1.0
1.0,19.0,0.0,9.0,0.0,0.0,0.0,1.0,9.0,0.0,195.0,1.0
1.0,41.0,0.0,2.0,0.0,0.0,8.0,1.0,4.0,0.0,463.0,1.0
1.0,24.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,1.0,454.0,0.0
1.0,21.0,0.0,9.0,1.0,0.0,1.0,1.0,8.0,0.0,804.0,1.0
1.0,54.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1160.0,0.0
1.0,49.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,73.0,348.0,0.0
