sex,age,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,c_days_from_compas,v_decile_score,start,end,event
1.0,49.0,0.0,5.0,0.0,0.0,1.0,1.0,6.0,4.0,904.0,0.0
0.0,,0.0,7.0,0.0,0.0,3.0,6594.0,2.0,0.0,974.0,0.0
1.0,33.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,761.0,0.0
1.0,44.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,1099.0,0.0
1.0,51.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,2.0,934.0,0.0
1.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,402.0,0.0
1.0,33.0,0.0,2.0,2.0,0.0,2.0,22.0,2.0,0.0,903.0,0.0
0.0,54.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,29.0,806.0,0.0
1.0,28.0,0.0,5.0,0.0,0.0,3.0,1.0,3.0,0.0,97.0,0.0
1.0,33.0,0.0,9.0,0.0,1.0,14.0,78.0,8.0,0.0,278.0,0.0
