sex,age,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,c_days_from_compas,v_decile_score,start,end,event
1.0,20.0,0.0,3.0,0.0,0.0,0.0,1.0,5.0,0.0,843.0,0.0
1.0,44.0,0.0,8.0,0.0,0.0,1.0,1.0,5.0,0.0,910.0,0.0
0.0,38.0,0.0,1.0,0.0,0.0,1.0,23.0,1.0,0.0,812.0,0.0
1.0,56.0,0.0,2.0,0.0,0.0,5.0,1.0,2.0,0.0,29.0,1.0
1.0,,0.0,2.0,0.0,0.0,2.0,0.0,1.0,5.0,33.0,1.0
1.0,22.0,0.0,3.0,0.0,0.0,0.0,2.0,5.0,149.0,166.0,0.0
1.0,31.0,0.0,9.0,0.0,0.0,6.0,54.0,9.0,0.0,34.0,1.0
1.0,32.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,129.0,0.0
1.0,29.0,0.0,6.0,0.0,0.0,0.0,0.0,3.0,1.0,863.0,0.0
1.0,22.0,0.0,9.0,0.0,0.0,1.0,1.0,10.0,103.0,170.0,1.0
