sex,age,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,c_days_from_compas,v_decile_score,start,end,event
1.0,31.0,0.0,6.0,1.0,0.0,6.0,291.0,8.0,0.0,27.0,1.0
1.0,22.0,0.0,4.0,0.0,0.0,0.0,6.0,6.0,0.0,252.0,1.0
0.0,46.0,0.0,6.0,0.0,0.0,4.0,56.0,3.0,0.0,218.0,0.0
1.0,53.0,0.0,9.0,0.0,0.0,3.0,2757.0,3.0,0.0,262.0,0.0
1.0,54.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,874.0,0.0
0.0,37.0,0.0,2.0,0.0,0.0,5.0,37.0,1.0,0.0,8.0,1.0
0.0,35.0,0.0,6.0,0.0,0.0,7.0,1.0,2.0,1.0,171.0,1.0
0.0,53.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,828.0,0.0
1.0,26.0,0.0,4.0,0.0,0.0,9.0,1.0,4.0,1.0,68.0,1.0
1.0,48.0,0.0,4.0,0.0,0.0,7.0,1.0,2.0,3.0,230.0,1.0
