sex,age,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,c_days_from_compas,v_decile_score,start,end,event
1.0,40.0,0.0,1.0,0.0,0.0,5.0,42.0,2.0,0.0,7.0,0.0
1.0,31.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,741.0,0.0
1.0,47.0,0.0,2.0,0.0,0.0,3.0,1.0,1.0,1.0,817.0,0.0
1.0,24.0,0.0,7.0,0.0,0.0,8.0,1.0,7.0,49.0,354.0,1.0
0.0,20.0,0.0,4.0,0.0,0.0,1.0,50.0,6.0,0.0,921.0,0.0
1.0,39.0,0.0,9.0,0.0,0.0,4.0,1.0,5.0,118.0,965.0,0.0
1.0,29.0,0.0,6.0,0.0,0.0,10.0,1.0,6.0,1.0,293.0,1.0
1.0,30.0,0.0,2.0,0.0,0.0,2.0,1.0,2.0,5.0,54.0,0.0
0.0,26.0,0.0,9.0,0.0,0.0,4.0,1.0,7.0,0.0,117.0,0.0
1.0,,0.0,8.0,0.0,0.0,2.0,1.0,10.0,1.0,903.0,0.0
