sex,age,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,c_days_from_compas,v_decile_score,start,end,event
0.0,23.0,0.0,8.0,0.0,0.0,3.0,37.0,7.0,0.0,187.0,0.0
1.0,35.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1040.0,0.0
1.0,22.0,0.0,2.0,0.0,0.0,0.0,1.0,5.0,0.0,1060.0,0.0
1.0,43.0,0.0,6.0,0.0,0.0,7.0,1.0,7.0,1.0,88.0,1.0
1.0,,0.0,4.0,0.0,0.0,4.0,1.0,3.0,0.0,965.0,0.0
1.0,38.0,1.0,8.0,0.0,4.0,14.0,933.0,4.0,0.0,779.0,0.0
1.0,26.0,0.0,8.0,0.0,0.0,2.0,1.0,8.0,0.0,36.0,1.0
1.0,60.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,733.0,0.0
0.0,39.0,0.0,4.0,0.0,0.0,1.0,1.0,4.0,6.0,799.0,0.0
1.0,36.0,0.0,8.0,0.0,1.0,16.0,1.0,3.0,0.0,451.0,1.0
