sex,age,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,c_days_from_compas,v_decile_score,start,end,event
0.0,39.0,0.0,7.0,0.0,0.0,8.0,2.0,5.0,31.0,78.0,1.0
1.0,,0.0,2.0,0.0,0.0,3.0,1.0,2.0,22.0,52.0,0.0
0.0,22.0,0.0,9.0,0.0,0.0,0.0,1.0,7.0,0.0,1129.0,0.0
0.0,35.0,0.0,6.0,0.0,0.0,2.0,15.0,2.0,0.0,232.0,0.0
1.0,29.0,0.0,3.0,1.0,0.0,2.0,1.0,4.0,1.0,150.0,1.0
1.0,37.0,0.0,1.0,0.0,0.0,2.0,117.0,1.0,0.0,428.0,1.0
1.0,,0.0,8.0,0.0,0.0,13.0,1.0,5.0,0.0,21.0,1.0
1.0,22.0,0.0,10.0,0.0,0.0,5.0,40.0,6.0,0.0,152.0,0.0
1.0,31.0,0.0,8.0,0.0,0.0,6.0,39.0,5.0,0.0,80.0,0.0
1.0,22.0,0.0,3.0,0.0,0.0,0.0,4.0,5.0,0.0,161.0,1.0
