sex,age,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,c_days_from_compas,v_decile_score,start,end,event
1.0,45.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,950.0,0.0
1.0,36.0,0.0,4.0,0.0,0.0,0.0,1.0,2.0,3.0,1109.0,0.0
1.0,31.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,922.0,1.0
1.0,,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1072.0,0.0
1.0,50.0,0.0,1.0,0.0,0.0,1.0,4.0,1.0,0.0,823.0,0.0
0.0,26.0,0.0,6.0,0.0,0.0,1.0,1349.0,4.0,0.0,870.0,0.0
1.0,41.0,0.0,4.0,0.0,0.0,7.0,0.0,1.0,1.0,940.0,0.0
1.0,,0.0,6.0,0.0,1.0,5.0,2.0,5.0,0.0,35.0,1.0
0.0,28.0,0.0,6.0,0.0,0.0,0.0,1.0,3.0,1.0,88.0,0.0
1.0,30.0,0.0,1.0,0.0,0.0,1.0,48.0,2.0,0.0,807.0,0.0
