sex,age,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,c_days_from_compas,v_decile_score,start,end,event
1.0,20.0,2.0,9.0,0.0,0.0,2.0,1.0,7.0,0.0,129.0,0.0
1.0,59.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,948.0,0.0
0.0,27.0,0.0,7.0,0.0,0.0,1.0,238.0,3.0,0.0,300.0,1.0
0.0,29.0,0.0,8.0,0.0,0.0,11.0,1.0,5.0,0.0,880.0,0.0
1.0,72.0,0.0,1.0,0.0,0.0,3.0,5.0,1.0,0.0,744.0,0.0
0.0,24.0,0.0,7.0,0.0,0.0,2.0,1.0,8.0,13.0,262.0,1.0
1.0,45.0,0.0,9.0,0.0,0.0,3.0,35.0,1.0,0.0,6.0,0.0
1.0,30.0,0.0,10.0,0.0,0.0,7.0,1.0,10.0,2.0,128.0,1.0
1.0,,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1185.0,0.0
1.0,47.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,779.0,0.0
