sex,age,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,c_days_from_compas,v_decile_score,start,end,event
1.0,45.0,0.0,1.0,0.0,0.0,6.0,1.0,1.0,241.0,323.0,1.0
1.0,22.0,0.0,4.0,0.0,0.0,1.0,1.0,6.0,0.0,1042.0,0.0
1.0,39.0,0.0,4.0,0.0,0.0,1.0,1.0,2.0,4.0,1121.0,0.0
1.0,29.0,0.0,6.0,0.0,0.0,5.0,0.0,3.0,1.0,253.0,1.0
1.0,27.0,0.0,6.0,0.0,1.0,1.0,1.0,3.0,13.0,273.0,0.0
1.0,40.0,0.0,2.0,0.0,0.0,2.0,15.0,1.0,0.0,989.0,0.0
1.0,22.0,0.0,3.0,0.0,0.0,1.0,1.0,3.0,17.0,256.0,0.0
1.0,22.0,0.0,8.0,0.0,0.0,0.0,1.0,6.0,57.0,73.0,0.0
0.0,26.0,0.0,4.0,0.0,0.0,1.0,1.0,3.0,1.0,11.0,1.0
1.0,,0.0,7.0,0.0,0.0,1.0,44.0,8.0,0.0,258.0,1.0
