sex,age,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,c_days_from_compas,v_decile_score,start,end,event
1.0,43.0,0.0,1.0,0.0,0.0,2.0,41.0,1.0,0.0,1136.0,0.0
1.0,22.0,0.0,6.0,0.0,0.0,2.0,64.0,7.0,0.0,968.0,0.0
1.0,31.0,0.0,10.0,0.0,0.0,4.0,35.0,8.0,0.0,66.0,1.0
0.0,23.0,0.0,9.0,0.0,0.0,4.0,1.0,5.0,132.0,158.0,1.0
0.0,,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,89.0,1.0
1.0,31.0,0.0,9.0,0.0,0.0,8.0,1.0,5.0,0.0,38.0,1.0
1.0,61.0,0.0,8.0,0.0,0.0,29.0,50.0,5.0,0.0,88.0,0.0
1.0,25.0,0.0,7.0,0.0,1.0,3.0,2.0,5.0,7.0,1089.0,0.0
0.0,52.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,974.0,0.0
1.0,35.0,0.0,7.0,0.0,0.0,0.0,1.0,4.0,0.0,1168.0,0.0
