sex,age,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,c_days_from_compas,v_decile_score,start,end,event
1.0,57.0,0.0,3.0,0.0,0.0,3.0,1117.0,1.0,0.0,261.0,1.0
1.0,61.0,0.0,6.0,0.0,0.0,10.0,1.0,5.0,22.0,82.0,0.0
1.0,26.0,0.0,9.0,0.0,0.0,1.0,1.0,7.0,0.0,409.0,1.0
1.0,48.0,1.0,7.0,0.0,0.0,10.0,1.0,6.0,3.0,405.0,1.0
1.0,42.0,0.0,1.0,0.0,0.0,4.0,2009.0,1.0,0.0,694.0,0.0
1.0,38.0,0.0,8.0,0.0,0.0,10.0,1.0,2.0,0.0,37.0,1.0
1.0,39.0,0.0,2.0,0.0,0.0,4.0,0.0,2.0,0.0,43.0,0.0
0.0,53.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,837.0,0.0
1.0,26.0,0.0,10.0,0.0,0.0,3.0,1.0,9.0,1.0,809.0,0.0
1.0,22.0,0.0,7.0,0.0,0.0,1.0,1.0,6.0,0.0,63.0,0.0
