sex,age,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,c_days_from_compas,v_decile_score,start,end,event
1.0,26.0,1.0,9.0,1.0,0.0,10.0,1.0,6.0,0.0,462.0,0.0
1.0,28.0,0.0,10.0,0.0,0.0,5.0,1.0,10.0,0.0,933.0,0.0
1.0,63.0,0.0,1.0,0.0,0.0,2.0,3.0,1.0,0.0,195.0,0.0
1.0,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1080.0,0.0
1.0,23.0,1.0,6.0,2.0,2.0,6.0,1.0,6.0,0.0,166.0,0.0
1.0,54.0,0.0,9.0,0.0,0.0,28.0,1.0,5.0,5.0,55.0,1.0
1.0,,0.0,7.0,0.0,1.0,8.0,1.0,4.0,9.0,14.0,1.0
0.0,,1.0,9.0,0.0,0.0,6.0,1.0,9.0,25.0,145.0,0.0
1.0,54.0,0.0,1.0,0.0,0.0,2.0,26.0,1.0,0.0,806.0,0.0
1.0,58.0,0.0,6.0,0.0,0.0,12.0,1.0,3.0,3.0,49.0,1.0
