sex,age,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,c_days_from_compas,v_decile_score,start,end,event
1.0,,0.0,7.0,0.0,0.0,8.0,0.0,4.0,0.0,139.0,1.0
1.0,48.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1099.0,0.0
1.0,,0.0,8.0,1.0,1.0,13.0,1.0,4.0,0.0,34.0,0.0
1.0,34.0,1.0,6.0,0.0,0.0,9.0,1.0,5.0,0.0,498.0,1.0
1.0,25.0,0.0,3.0,0.0,0.0,0.0,1.0,4.0,1.0,1111.0,0.0
1.0,31.0,0.0,7.0,0.0,0.0,8.0,1.0,4.0,0.0,158.0,1.0
1.0,43.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,914.0,0.0
1.0,30.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,753.0,0.0
1.0,,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,921.0,0.0
0.0,31.0,0.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,555.0,0.0
