sex,age,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,c_days_from_compas,v_decile_score,start,end,event
1.0,36.0,0.0,2.0,0.0,0.0,1.0,350.0,4.0,0.0,41.0,1.0
0.0,48.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1135.0,0.0
1.0,27.0,0.0,6.0,0.0,0.0,6.0,230.0,5.0,0.0,117.0,0.0
1.0,56.0,0.0,6.0,0.0,0.0,7.0,1.0,8.0,0.0,20.0,1.0
1.0,39.0,0.0,1.0,0.0,0.0,2.0,26.0,1.0,0.0,892.0,0.0
1.0,,0.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,1161.0,0.0
0.0,25.0,0.0,6.0,0.0,0.0,0.0,1.0,4.0,0.0,1088.0,0.0
1.0,51.0,0.0,1.0,0.0,0.0,1.0,83.0,1.0,0.0,836.0,0.0
0.0,28.0,0.0,5.0,0.0,0.0,3.0,16.0,4.0,0.0,876.0,0.0
1.0,30.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,368.0,1.0
