sex,age,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,c_days_from_compas,v_decile_score,start,end,event
1.0,38.0,1.0,9.0,2.0,2.0,22.0,15.0,9.0,0.0,83.0,0.0
1.0,,0.0,2.0,0.0,0.0,5.0,549.0,2.0,0.0,59.0,0.0
0.0,,0.0,1.0,0.0,0.0,1.0,30.0,1.0,0.0,820.0,0.0
1.0,29.0,0.0,10.0,1.0,0.0,17.0,1.0,6.0,14.0,175.0,1.0
1.0,30.0,0.0,4.0,0.0,0.0,0.0,1.0,2.0,0.0,194.0,1.0
1.0,55.0,0.0,1.0,0.0,0.0,8.0,1.0,1.0,1.0,163.0,0.0
1.0,25.0,0.0,9.0,0.0,0.0,10.0,82.0,7.0,0.0,516.0,1.0
1.0,47.0,0.0,1.0,0.0,0.0,2.0,30.0,1.0,0.0,448.0,0.0
1.0,27.0,0.0,2.0,0.0,0.0,1.0,41.0,3.0,0.0,742.0,0.0
1.0,,0.0,10.0,0.0,0.0,13.0,1.0,7.0,0.0,472.0,1.0
