sex,age,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,c_days_from_compas,v_decile_score,start,end,event
1.0,29.0,0.0,8.0,0.0,0.0,5.0,968.0,5.0,0.0,1049.0,0.0
0.0,20.0,1.0,10.0,0.0,0.0,1.0,52.0,9.0,0.0,273.0,1.0
1.0,49.0,0.0,1.0,0.0,0.0,1.0,569.0,1.0,0.0,1093.0,0.0
1.0,29.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,2.0,22.0,0.0
1.0,18.0,3.0,9.0,0.0,0.0,2.0,51.0,7.0,0.0,124.0,0.0
1.0,22.0,0.0,6.0,0.0,0.0,0.0,1.0,5.0,0.0,219.0,0.0
1.0,34.0,3.0,10.0,0.0,0.0,8.0,909.0,7.0,0.0,773.0,0.0
0.0,,0.0,5.0,0.0,0.0,3.0,1.0,4.0,0.0,936.0,1.0
1.0,,0.0,7.0,0.0,0.0,0.0,1.0,7.0,2.0,64.0,0.0
1.0,54.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,38.0,550.0,0.0
