sex,age,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,c_days_from_compas,v_decile_score,start,end,event
1.0,28.0,1.0,5.0,0.0,0.0,12.0,1.0,5.0,1.0,751.0,0.0
1.0,,0.0,6.0,0.0,1.0,1.0,0.0,4.0,0.0,338.0,0.0
0.0,28.0,0.0,10.0,0.0,0.0,6.0,1.0,9.0,30.0,82.0,1.0
1.0,41.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,1061.0,0.0
1.0,35.0,0.0,2.0,0.0,2.0,3.0,26.0,2.0,0.0,726.0,1.0
1.0,,1.0,8.0,0.0,0.0,1.0,268.0,6.0,0.0,27.0,0.0
1.0,,0.0,9.0,3.0,0.0,19.0,1.0,4.0,0.0,97.0,0.0
1.0,28.0,0.0,5.0,0.0,0.0,2.0,1.0,7.0,30.0,827.0,0.0
1.0,33.0,0.0,6.0,0.0,0.0,7.0,1.0,2.0,0.0,209.0,1.0
1.0,26.0,0.0,8.0,1.0,1.0,8.0,1.0,7.0,13.0,205.0,1.0
