sex,age,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,c_days_from_compas,v_decile_score,start,end,event
1.0,44.0,0.0,1.0,0.0,0.0,1.0,4.0,2.0,0.0,49.0,1.0
1.0,37.0,0.0,3.0,0.0,0.0,1.0,1019.0,1.0,0.0,71.0,1.0
1.0,39.0,0.0,1.0,0.0,0.0,1.0,4.0,1.0,0.0,211.0,0.0
1.0,37.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,96.0,1.0
0.0,49.0,0.0,1.0,0.0,0.0,1.0,1124.0,1.0,0.0,884.0,0.0
1.0,31.0,0.0,8.0,0.0,0.0,6.0,1.0,4.0,0.0,40.0,1.0
1.0,63.0,0.0,1.0,0.0,0.0,5.0,1.0,1.0,3.0,56.0,0.0
0.0,66.0,0.0,8.0,0.0,0.0,11.0,1.0,2.0,5.0,490.0,1.0
1.0,19.0,2.0,8.0,0.0,0.0,2.0,2.0,9.0,0.0,108.0,0.0
1.0,24.0,0.0,5.0,0.0,2.0,3.0,1.0,4.0,0.0,1058.0,0.0
