sex,age,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,c_days_from_compas,v_decile_score,start,end,event
1.0,69.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,327.0,0.0
1.0,34.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,9.0,159.0,1.0
1.0,24.0,0.0,4.0,0.0,1.0,4.0,1.0,3.0,0.0,63.0,0.0
1.0,23.0,0.0,8.0,1.0,0.0,1.0,1.0,6.0,0.0,1174.0,0.0
1.0,43.0,0.0,1.0,0.0,0.0,2.0,76.0,1.0,0.0,1102.0,0.0
1.0,44.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,853.0,0.0
1.0,41.0,0.0,6.0,0.0,0.0,14.0,1.0,2.0,5.0,40.0,1.0
1.0,43.0,0.0,4.0,0.0,0.0,3.0,1.0,3.0,0.0,265.0,0.0
0.0,39.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,747.0,0.0
1.0,21.0,0.0,3.0,0.0,0.0,1.0,308.0,5.0,0.0,428.0,1.0
