sex,age,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,c_days_from_compas,v_decile_score,start,end,event
1.0,25.0,0.0,9.0,1.0,2.0,5.0,1.0,9.0,154.0,547.0,1.0
1.0,,0.0,5.0,0.0,0.0,3.0,1.0,4.0,38.0,82.0,1.0
1.0,23.0,0.0,7.0,0.0,0.0,0.0,1.0,5.0,0.0,952.0,0.0
1.0,61.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1036.0,0.0
0.0,42.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,927.0,0.0
1.0,28.0,0.0,2.0,0.0,0.0,1.0,1.0,3.0,0.0,467.0,0.0
1.0,27.0,0.0,5.0,0.0,0.0,1.0,1.0,3.0,1.0,744.0,0.0
1.0,24.0,0.0,3.0,0.0,0.0,2.0,18.0,5.0,0.0,1124.0,0.0
1.0,33.0,0.0,5.0,0.0,0.0,14.0,60.0,2.0,0.0,784.0,0.0
1.0,32.0,0.0,10.0,0.0,0.0,16.0,1.0,7.0,0.0,1.0,0.0
