sex,age,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,c_days_from_compas,v_decile_score,start,end,event
1.0,29.0,0.0,1.0,0.0,0.0,3.0,1.0,2.0,0.0,1080.0,0.0
0.0,25.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,1.0,964.0,0.0
1.0,38.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,129.0,1.0
1.0,,0.0,3.0,0.0,0.0,1.0,1.0,3.0,10.0,920.0,0.0
1.0,33.0,0.0,7.0,0.0,2.0,9.0,28.0,7.0,0.0,37.0,1.0
1.0,31.0,0.0,7.0,1.0,0.0,19.0,1.0,2.0,0.0,283.0,0.0
1.0,,0.0,4.0,0.0,0.0,0.0,1.0,6.0,3.0,1183.0,0.0
1.0,60.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,56.0,0.0
0.0,39.0,0.0,5.0,0.0,0.0,3.0,1.0,3.0,0.0,273.0,0.0
1.0,23.0,0.0,5.0,0.0,0.0,1.0,4.0,5.0,0.0,987.0,0.0
