sex,age,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,c_days_from_compas,v_decile_score,start,end,event
0.0,44.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,933.0,0.0
1.0,34.0,0.0,6.0,0.0,0.0,12.0,1.0,2.0,1.0,49.0,1.0
0.0,25.0,0.0,4.0,0.0,0.0,0.0,1.0,3.0,0.0,1089.0,0.0
1.0,,1.0,7.0,2.0,0.0,5.0,1.0,8.0,1.0,90.0,1.0
1.0,28.0,0.0,7.0,0.0,0.0,9.0,1.0,5.0,42.0,116.0,1.0
1.0,37.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,827.0,1.0
0.0,34.0,0.0,3.0,0.0,0.0,0.0,3.0,1.0,0.0,934.0,0.0
1.0,,0.0,7.0,2.0,1.0,3.0,1.0,9.0,8.0,128.0,0.0
1.0,71.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,502.0,0.0
1.0,,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,843.0,0.0
